stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,wheelchair_boarding
bcff9bf4-355d-486c-b88d-92ae9ecff27b,"1409","1500 North Main Nbnd","110",37.2490927427466,-80.4129207380367,0,0
9932b234-2ae0-4e3b-9728-0b7a76f09787,"1410","Main/Giles Nbnd","111",37.2509823591103,-80.4116051144364,0,0
41d01857-f4a8-42e0-bd0e-a825e724125f,"1411","Main/Red Maple Nbnd","112",37.2531254442409,-80.4109251744106,0,0
356d7511-af96-4bc8-aa2a-fa310507711c,"1439","Main/Givens Nbnd",,37.2556131932505,-80.4106958455262,0,0
9eafaf15-b4e3-48e3-9a28-20936404df65,"1412","Givens/Main Wbnd","113",37.2561040375295,-80.4114683217685,0,0
5c100c6f-3e67-43a9-ba4e-c6859aef0e24,"1413","Whipple/Givens Sbnd","114",37.254792437243,-80.4133928068514,0,0
8dc9288b-d2b8-4131-862b-92c775a67133,"1428","Whipple/Courtney Sbnd","171",37.2524830551435,-80.4127490766495,0,0
87c477ec-cbc1-4be1-ade4-9ecdc563a491,"1435","Whipple/Main Sbnd",,37.250948,-80.412382,0,0
78227f48-4708-491a-a3df-4662c5296815,"1429","1500 North Main Sbnd","172",37.2494964152274,-80.4126364238642,0,0
cefee672-11de-4f1f-a837-cfaa046f3b8c,"1434","Patrick Henry/Seneca Ebnd",,37.2469188122105,-80.4165162394354,0,0
a71aa154-c4dc-4a93-bc17-1c2badd2858c,"1416","Main/Patrick Henry Sbnd","119",37.246036365392,-80.4150718697948,0,0
5cab76ab-be11-4c64-a593-9dcb80f7da4f,"1417","1200 North Main Sbnd","120",37.2432629611053,-80.4170567045842,0,0
d16b302a-cd5a-44a8-bad6-564c84a793ea,"1418","Main/Northview Sbnd","121",37.2415302539784,-80.4183173428963,0,0
c39a7bb4-48f4-4833-a3ce-f3422e9b7354,"1419","Main/Lucas Sbnd","122",37.2401609861947,-80.4192990314543,0,0
daf998cd-720f-46d7-a6fe-7c24df0f4dcf,"1420","Main/Montgomery Sbnd","123",37.238916,-80.420067,0,0
bc459028-ee2e-43e6-b9d7-a0086f9b8224,"1222","Tall Oaks/Colonial Sbnd",,37.2165682742934,-80.4461506275028,0,0
7fb676d6-f377-45bf-a6bd-e7e5b8fcec8e,"1208","Tall Oaks/Foxtrail Sbnd","232",37.2141073473756,-80.4442838099172,0,0
e903d8b4-d5ba-4de8-af78-4cfc4569d9ee,"1209","Stroubles Cr","233",37.2131685741644,-80.4441872503869,0,0
6ba59fa2-a28a-41d9-a681-efaf7df25fa7,"1211","Tall Oaks/Copper Croft Nbnd","235",37.2159969637392,-80.4453178015541,0,0
6a988751-3df9-4b4a-9877-fe6bf57afdf9,"1424","Main/Lucas Nbnd N","167",37.2403058254901,-80.4191971075056,0,0
aa6555df-84a5-48b8-9adb-f106aace66a2,"1425","Main/Northview Nbnd","168",37.2419191743087,-80.4180316876192,0,0
fcde9f5f-32b7-4051-bc50-c088e6edf4d3,"1426","1200 North Main Nbnd","169",37.2432710077328,-80.4170499990612,0,0
6a5a6a05-12b7-4a4b-8a46-ea2afe055e11,"1427","Main/Patrick Henry Nbnd","170",37.2460457531241,-80.4150651642719,0,0
5afe32ee-e9a6-4079-8bdd-e14390a20f04,"1221","Carpenter Blvd/Redd Circle",,37.225667,-80.447849,0,0
030b9f6c-30f9-4df4-9264-1e45ed1a5ccf,"1220","Heather/Plymouth Sbnd",,37.2199907732004,-80.44809388805,0,0
69d21292-99ab-422a-b5e6-b3c168660049,"1433","Patrick Henry/Mary Jane Ebnd",,37.246663,-80.419766,0,0
a0f4e89d-1dce-40f0-8ac4-25efe929f405,"1437","Givens/Yale Ebnd",,37.253946,-80.41783,0,0
66d33467-477f-4afe-9ea0-2ef7030f48a7,"1436","Givens/Whipple Ebnd",,37.255115,-80.414177,0,0
a3a12512-4f4d-4b58-ab1a-be1ef91fe0fc,"1800","Uptown Mall",,37.1660917798336,-80.428548,0,0
e1bb5d78-8f5d-41d3-88c7-279b18bb9122,"2226","Shoppers Way Ebnd",,37.166677,-80.425254,0,0
f1091a91-205f-4218-9ae9-f47200f507de,"2112","Recreation Center",,37.15039,-80.41583,0,0
e894e468-bc46-42ef-8041-df55b9feaae8,"2178","North Franklin/Church Sbnd",,37.1423341120681,-80.4151872047894,0,0
e1cfb459-de33-4280-9e73-57f5adafab62,"2302","North Franklin/Wades Sbnd",,37.1363273046212,-80.4139547296736,0,0
ee374fbe-7138-4547-b888-857ae27d6572,"2304","N Franklin/Graham Sbnd",,37.13163,-80.41143,0,0
bc06b321-8f64-4d9d-b6c0-d0f68a77874a,"2110","Montgomery County Courthouse",,37.1307281929689,-80.4077373688064,0,0
960e231f-96a2-40f8-bea5-aef541f88c91,"2179","Roanoke/First Ebnd",,37.130467,-80.405432,0,0
a8cb4605-ca70-45b5-9641-6a6d6216ae1c,"2111","Roanoke/Evans Ebnd",,37.13015554131,-80.4020913184936,0,0
44d976c5-59aa-4c75-91d4-62b79496b3df,"2131","Roanoke/Roberts Ebnd",,37.1303795057762,-80.3977340696892,0,0
b748f546-81ac-46c9-a509-7faf3a45e9f8,"2100","Montgomery County Govt Center",,37.1314309317727,-80.3933151300737,0,0
e1938b20-e7b1-4125-8a27-b164ef871a97,"2184","Roanoke/Hungate Ebnd",,37.1341332575162,-80.3849627307035,0,0
453d7876-c7d5-4b7a-b347-1f6bc9235906,"2186","Roanoke/Falling Branch Ebnd",,37.1327814240921,-80.3774538861188,0,0
cdd1101b-eb40-482b-94a0-f1351f840b6a,"2115","Exit 118 Park and Ride",,37.1339267274098,-80.3718386812114,0,0
26c64de4-18d7-4815-a68d-578be62141f6,"2113","Simmons/Hammes Nbnd",,37.136386313223,-80.3700000268221,0,0
a9e17287-c384-442d-aabe-25a4b798a534,"2153","Electric Way/Fisher St Wbnd",,37.136674,-80.375598,0,0
4ad3eb0c-a009-4482-b25b-25b8967b359f,"2154","Simpson Rd/Village Ln Wbnd",,37.139113,-80.378295,0,0
fd23b7e1-44b0-4fc8-ac84-374056668e62,"2155","Electric Way/Fisher St Ebnd",,37.13652,-80.375184,0,0
5e817b76-05a7-47b6-a547-fd4264a65e03,"2192","Roanoke/Falling Branch Wbnd",,37.1330818315197,-80.3766344712159,0,0
6ecd6204-03bb-478a-ac5b-3d3e90046b44,"2116","Roanoke/Hungate Wbnd",,37.1341453274575,-80.3849587073898,0,0
a4b019d4-6c66-4a96-b416-fbb75ea8b083,"2117","Roanoke/East Wbnd",,37.1315100569433,-80.3931153054902,0,0
992abb77-8241-4e41-a4e8-386c55c1709f,"2118","Roanoke/Craig Wbnd",,37.1304210800184,-80.3972700475019,0,0
593635f7-68f3-4c58-b2ef-09c9bc15cc4c,"2119","Roanoke/Evans Wbnd",,37.1301635879376,-80.4026706756753,0,0
3b60484f-c346-4827-8e82-9a4d65260641,"2120","Christiansburg Town Hall",,37.1305551904771,-80.4079412167037,0,0
45872015-7a16-4708-a961-cffdfd6d706c,"2193","Main/Hickock Wbnd",,37.1283262746529,-80.4106341547152,0,0
db69970e-cb94-42de-8739-ce1f2160a5a0,"2194","Radford/College Wbnd",,37.1271112338967,-80.4145045825544,0,0
eb698ee4-ec23-4abe-bdd9-bba7f8653ab9,"2196","Depot/Sheltman Ebnd",,37.1302561241541,-80.4153239974573,0,0
6d27fa03-fadb-49dc-9109-cc8c33e3e184,"2301","North Franklin/Wades Nbnd",,37.1365123770542,-80.4138058670644,0,0
3991ab13-493e-4344-9c39-e820e9de3b1b,"2170","North Franklin/Church Nbnd",,37.1420310224313,-80.4150007912517,0,0
bd93d318-b248-44dc-af46-c997de06a47f,"2303","North Franklin/Cambria Nbnd",,37.14947,-80.41459,0,0
481c92b3-0804-4a2f-bdef-b9e4ca7a8e65,"1802","Walmart",,37.161693,-80.425831,0,0
8eb02df1-ff41-41ce-b4e0-c5016a2a73eb,"2200","Conston/Spradlin Farm Wbnd",,37.1582556548904,-80.423157283892,0,0
752cd776-a73f-45f0-9567-f4090433934d,"2201","Farmview/Ridinger Ebnd",,37.156464963448,-80.4212457237813,0,0
01a4ed25-250e-4be1-9d96-83646426a197,"2108","Depot/New Wbnd",,37.1308095312306,-80.414608049585,0,0
70e818b1-9adb-4591-89a1-5d4b377403d0,"2195","Radford/Bower Wbnd",,37.127760328517,-80.4197737824782,0,0
966798cf-2c9e-4b05-8ff5-9a0815dfd755,"2180","Nugget Ridge Circle",,37.1264581159626,-80.4223057879392,0,0
981cfa94-eea4-45ea-9dbe-6e4918f59a17,"2181","Nugget Ridge/Radford Nbnd",,37.1275350229463,-80.4222789658474,0,0
51dd607d-482e-480c-8cb7-b4c16973ec16,"2182","Radford/Quesenberry Ebnd",,37.1276704745096,-80.4202404868746,0,0
dee9a365-22e7-4ccb-a4cb-65f020a3b979,"2183","Radford/Depot Ebnd",,37.1277509407849,-80.4166302333254,0,0
3c869480-fed3-4b15-8d6c-7d6c2f4d849c,"2152","Radford/College Ebnd",,37.1270978228508,-80.4145206758094,0,0
c904846a-a313-4604-a705-109ce3d12964,"2109","W Main/Dunkley Ebnd",,37.1283,-80.4106,0,0
52e840d4-d201-4267-ab04-d99cd35ec656,"2101","Republic/Salem Nbnd",,37.1372177980672,-80.3961917994137,0,0
64dd264b-1f50-412e-b166-174bf22a6afa,"2104","Depot/Cambria Wbnd",,37.1412411118293,-80.4040077569489,0,0
f23612d4-3471-41b7-a65c-b3a489a40ec8,"2105","Aquatic Center",,37.1383362792931,-80.4125063367192,0,0
77aca41a-cccc-4d5b-87c9-a4c8efb0d441,"2171","Church/Brown Ebnd",,37.1432004656315,-80.409994447827,0,0
06bd8b21-7a7f-43ee-b941-32bd749e8053,"2172","Montgomery/Cambria Ebnd",,37.1427337612351,-80.4057190064024,0,0
011b843c-79c3-4178-aebd-b2e02aa77402,"2173","Cambria/Church Nbnd",,37.1436403479362,-80.4054990652501,0,0
7a9ba6d4-1cb2-4d24-85ee-b501f7b48fec,"2174","Cambria/Progress Nbnd",,37.1466578332578,-80.4046930613931,0,0
4cce5ae9-a2f8-4f54-91c8-69c55ff1cf0c,"2175","Cambria/Tyler Nbnd",,37.148311415214,-80.4050243142262,0,0
e5b35fd1-40c8-4c55-961d-07cc77c11f71,"2176","Central/Cambria Wbnd",,37.1509989888071,-80.4104598111188,0,0
790b1154-1fde-4398-85b7-9e11982c09d8,"2177","Central/North Franklin Wbnd",,37.149930128451,-80.4144254573837,0,0
57ce7560-15f7-434e-b2ed-6452b6555be6,"2202","Laurel/Sycamore Ebnd",,37.1623340047797,-80.420921768005,0,0
d5262481-e737-4037-bbf7-7ad81cc29511,"2204","DMV on Arbor Nbnd",,37.1652991870224,-80.4179364691935,0,0
2340f1b0-31b2-43af-8087-7abf2e589321,"2205","Post Office on Arbor Nbnd",,37.167595158076,-80.4174509893328,0,0
bf73ae7b-c179-45bc-9734-56d4e33f0b72,"2206","Arbor/Market Wbnd",,37.1688169043551,-80.4195900511497,0,0
5d54d6c6-63ed-42ba-a2bc-f36b74f36ec9,"2207","Market/Shoppers Way Sbnd",,37.167082,-80.421249,0,0
99186434-deba-48a6-9164-31495fb5658a,"2209","Shoppers Way Wbnd",,37.166659067074,-80.4252280548351,0,0
bdfd6562-cc4e-4aee-966b-bcc843a30f1b,"1801","NRV Theatre",,37.1642249622479,-80.429137,0,0
